,Almond Milk,Amma Kaapi 250 Gm,Amul Milk,Baba Budan Peak 250 Gm,Baked Pav Bhaji,Baked Vada Pav,Blueberry Cheese Cake Berliner,Calzone Chicken,Calzone Paneer,Calzone Veg,Caramel Syrup,Cashew Nuts Nankhatai,Chill Guava Premium Juice Bottles,Choco-crinkle-cookies,Chocolate Tartlet,Cinnamon Syrup,Coconut Nankhatai,Coffee Beans Lce Arabica,Coffee Beans Robusta Honey,Dark Choco Mousse Berliner,Filter Coffee,Filter Coffee Macarons,Filter Kaapi Tartlet,Gluten Free Hazelnut Brownie,Hamper,Hazelnut Syrup,Hyderabadi Chicken Keema Pav,Hyderabadi Soya Keema Pav,Irish Syrup,Kacha Nimbu Tartlet,Kesar Pista Macarons,Kodai Cheese Tartlet,Kodai Shroom 250 Gm,Ladi Pav 4 Pc,Lemon Curd Macarons,Lotus Biscoff Berliner,Madagascar Chocolate Sauce,Mango Premium Juice Bottles,Mazes Of Coorg 250 Gm,Nutella Berliner,Nutella Sauce,Oat Milk,Orange Premium Juice Bottles,Paan & Gulkand Macarons,Papparoti,Pineapple Premium Juice Bottles,Plain Nankhatai,Rosella Cheesecake Berliner,Rosella Jam With Filter Coffee Ganache Macaroon,Salted Caramel Tartlet,Samosa Chicken Chettinad,Samosa Paneer Ghee Roast,Samosa Veg Ghee Roast,Soya Milk,Spicy Banana Chips 60 Gm,Strawberry Macarons,Strawberry Rosella Frangipani Tart,Strawberry White Chocolate Ganache With Rosella Jam Macaroon,Tamma Kaapi 250 Gm,Tiramisu Syrup,Tonic Water Britvit,Vanilla Syrup,Waves Of Malnad 250 Gm,White Loaf Bread,Whole Wheat Ladi Pav 4 Pc,Wild Chikmanglur 250 Gm,Yellow Banana Chips 60 Gm,Frappe Powder,Ice,Jaggery Powder Sachet,Madagascar Chocolate,Sugar Syrup,Milkmaid,Coconut Milk Powder,ItemName
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kesar Pista Macarons
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lemon Curd Macarons
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paan And Gulkand Macarons
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strawberry Macarons
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Filter Coffee Macarons
5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILLI GUVAVA JUICE
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PINAPPLE JUICE
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ORANGE JUICE
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANGO JUICE
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rosella Jam With Filter Coffee Ganache Macaroon (3 PCS)
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rosella Jam With Filter Coffee Ganache Macaroon (2 PCS)
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rosella Cheesecake Berliner
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strawberry White Chocolate Ganache With Rosella Jam Macaroon
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strawbery Rosella Frangipani Tart
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hamper
